UP_CP,Next_DS_CP,ChLosFac,LAT,LONG
421102,421101,0.0000,32.439277310000001,-98.983937179999998
421131,BSBR20,0.0000,32.439277310000001,-98.983937179999998
421201,421231,0.0000,32.459733110000002,-99.107426930000003
421231,BSBR20,0.0000,32.459733110000002,-99.107426930000003
421301,421331,0.0000,32.830599319999997,-98.966216099999997
421331,HCBR21,0.0080,32.830599319999997,-98.966216099999997
421401,421431,0.0000,32.648602629999999,-98.868690959999995
421431,421501,0.0000,32.648602629999999,-98.868690959999995
421501,421531,0.0000,32.704263529999999,-98.876570470000004
421531,421601,0.0000,32.704263529999999,-98.876570470000004
421601,421602,0.0000,32.773412139999998,-98.896835580000001
421602,CON033,0.0000,32.775221080000001,-98.897731140000005
421701,421731,0.0000,32.768557469999998,-98.870600679999995
421731,CON033,0.0000,32.768557469999998,-98.870600679999995
421801,421802,0.0000,32.879162229999999,-98.892523470000000
421802,421901,0.0060,32.881452019999998,-98.889435939999998
421901,422001,0.0060,32.889906889999999,-98.884743680000000
421902,422102,0.0000,32.895805480000000,-98.882223969999998
422001,421902,0.0000,32.894554560000003,-98.886524309999999
422101,422201,0.0190,32.897505140000000,-98.870263910000006
422102,CON035,0.0060,32.896034569999998,-98.878853910000004
422201,422301,0.0660,32.923643439999999,-98.856779230000001
422301,422431,0.0120,32.937167180000003,-98.785862969999997
422431,CFEL22,0.0000,32.960417829999997,-98.767178279999996
422501,422601,0.0000,32.965541350000002,-98.764659469999998
422502,422501,0.0000,32.966590910000001,-98.766791249999997
422503,422603,0.0060,32.968958970000003,-98.772274310000000
422504,422503,0.0000,32.965587110000001,-98.769560960000007
422601,422701,0.0060,32.969636450000003,-98.762155370000002
422602,422502,0.0000,32.968155750000001,-98.768914940000002
422603,422602,0.0000,32.969462890000003,-98.771042100000003
422701,416804,0.0110,32.975501160000000,-98.756254609999999
426601,426603,0.0000,32.592477320000000,-99.634048519999993
426602,426601,0.0000,32.589898040000001,-99.632227810000003
476701,416901,0.0000,32.650094340000003,-99.623136819999999
476701,416921,0.0000,32.650094340000003,-99.623136819999999
415831,W12361,0.0000,32.457994090000000,-99.676926620000003
W12071,CON039,0.0000,32.890218040000001,-98.618410569999995
W12072,CON038,0.0000,32.963832750000002,-98.390908350000004
W12081,CON011,0.0280,33.329627660000000,-100.019999999999996
W12082,CON038,0.0050,32.993541039999997,-98.532598370000002
W12311,345921,0.0000,33.122600589999998,-98.612812250000005
W12312,345801,0.0000,33.202285330000002,-98.651246729999997
W12321,420601,0.0000,32.732124610000000,-100.599999999999994
W12322,BRSB23,0.0100,33.015816960000002,-98.667127629999996
W12331,CON239,0.0000,32.699463760000000,-99.016545579999999
W12332,CON239,0.0000,32.851479849999997,-99.003927509999997
W12341,421102,0.0000,32.427961789999998,-99.018784249999996
W12342,421102,0.0000,32.444417090000002,-98.982966439999998
W12351,W12352,0.0000,33.007941209999998,-99.658162149999995
W12352,417901,0.0000,33.076641039999998,-99.562212950000003
W12361,W12362,0.0000,32.533472900000000,-99.708989509999995
W12362,416502,0.0000,32.615987320000002,-99.668445300000002
W12371,W12372,0.0000,32.403239100000000,-100.299999999999997
W12372,413001,0.0000,32.438228510000002,-100.299999999999997
CON011,524201,0.0000,33.386263839999998,-100.010000000000005
CON012,CON013,0.0590,33.429763469999997,-99.957721079999999
CON013,CON014,0.0420,33.482733690000003,-99.862813630000005
CON014,543501,0.0060,33.494982980000003,-99.782380529999998
CON015,CON016,0.1670,33.537085869999999,-99.718783599999995
CON016,BRSE11,0.0590,33.571109700000001,-99.414947260000005
CON017,CON018,0.2230,33.457157000000002,-99.232415200000005
CON018,CON019,0.0390,33.226939549999997,-98.894832149999999
CON019,CON020,0.0390,33.205246019999997,-98.826900690000002
CON020,CON036,0.1190,33.175252209999996,-98.756039849999993
CON021,412001,0.0300,32.787595430000003,-100.349999999999994
CON022,413202,0.1250,32.657538199999998,-100.109999999999999
CON024,413701,0.0070,32.582426280000000,-99.735686200000004
CON025,416201,0.0070,32.664148570000002,-99.682626859999999
CON026,417121,0.0060,32.727314759999999,-99.627103539999993
CON027,417906,0.0015,33.076835369999998,-99.543808859999999
CON028,CON029,0.0840,33.113958459999999,-99.489008290000001
CON029,418501,0.1340,33.051681029999997,-99.372520210000005
CON030,419501,0.0000,32.946445470000000,-98.936445359999993
CON031,CON032,0.0450,32.757713789999997,-99.100300500000003
CON032,CON239,0.0450,32.789527589999999,-99.049233950000001
CON033,421801,0.0000,32.875795529999998,-98.890114769999997
CON035,422101,0.0000,32.902972980000001,-98.877545819999995
CON036,W12322,0.0000,33.015820040000001,-98.667433130000006
CON037,W12082,0.0020,33.057194830000000,-98.586492350000000
CON038,CON039,0.0030,32.956941200000003,-98.417067380000006
CON039,W12061,0.0040,32.881792609999998,-98.529459650000007
CON034,346002,0.0000,33.124881940000002,-98.609402549999999
CON161,CON162,0.0000,32.896396230000001,-100.079999999999998
CON162,CON163,0.0000,32.879644839999997,-99.888186090000005
CON163,CAST17,0.0000,32.879010139999998,-99.790244470000005
CON164,CON165,0.0000,32.367508450000003,-100.099999999999994
CON165,MUHA15,0.0000,32.413870029999998,-100.000000000000000
CON166,CON167,0.0000,32.670703240000002,-99.175959739999996
CON167,HCAL19,0.0000,32.727096299999999,-99.140321330000006
CON239,421301,0.0090,32.826772550000001,-98.970540690000007
NCKN10,CON011,0.0570,33.383150110000003,-100.079999999999998
BRSE11,CON017,0.0740,33.580936930000000,-99.267780479999999
MSMN12,344301,0.0630,33.329321270000001,-99.464756050000005
CFRO13,CON021,0.0180,32.787751669999999,-100.390000000000001
CFHA14,413302,0.0060,32.598517250000000,-99.814675129999998
MUHA15,CON024,0.0350,32.567343559999998,-99.792163140000000
CFNU16,CON026,0.0300,32.690109560000003,-99.669404229999998
CAST17,CON027,0.1120,32.931199659999997,-99.642825020000004
CFFG18,418601,0.0060,32.934552640000000,-99.224467630000007
HCAL19,CON031,0.0360,32.733015420000001,-99.140266870000005
BSBR20,CON239,0.0810,32.648666259999999,-99.003950660000001
HCBR21,CON033,0.0500,32.836887550000000,-98.947789250000000
CFEL22,422504,0.0060,32.960671509999997,-98.766869569999997
BRSB23,345301,0.0030,33.023825469999998,-98.644632630000004
GHGH24,CON034,0.0000,33.124881940000002,-98.609402549999999
CCIV25,CON039,0.0040,32.827442040000001,-98.723353549999999
014221,W12362,0.0000,32.595706280000002,-99.688656559999998
009631,417901,0.0000,33.074645359999998,-99.581851959999995
005511,345804,0.0000,33.132834920000001,-98.606828199999995
005512,W12311,0.0000,33.127780540000003,-98.615803549999995
100401,421601,0.0000,32.771863400000001,-98.896241720000006
103732,CON022,0.0000,32.499113629999997,-100.349999999999994
103341,426602,0.0000,32.561303899999999,-99.622274140000002
104871,346102,0.0000,33.089703110000002,-98.593360469999993
385101,CON050,0.0000,32.450994719999997,-97.678137680000006
385102,385132,0.0000,32.451980810000002,-97.675675240000004
385131,385101,0.0000,32.450994719999997,-97.678137680000006
385132,385131,0.0000,32.451980810000002,-97.675675240000004
386201,CON045,0.0000,32.835017180000001,-97.988947150000001
P51641,5164P1,0.0000,32.767361039999997,-98.008749699999996
5164P1,CON045,0.0000,32.767361039999997,-98.008749699999996
544701,544731,0.0000,32.707824909999999,-98.108406599999995
544731,CON045,0.0000,32.707824909999999,-98.108406599999995
544751,544701,0.0000,32.706297890000002,-98.109659730000004
399901,BRPP27,0.0010,32.832606669999997,-98.332897720000005
400001,400102,0.0020,32.870331430000000,-98.283864179999995
400102,400101,0.0000,32.860976880000003,-98.238128450000005
400201,400231,0.0000,33.027371819999999,-98.061752279999993
400231,400431,0.0000,33.027371819999999,-98.061752279999993
400301,400302,0.0000,32.995935240000001,-98.059647330000004
400302,400431,0.0000,32.997005160000001,-98.062383990000001
400331,400301,0.0000,32.994630160000000,-98.058448490000004
400401,400432,0.0000,32.936676220000003,-98.220464640000003
400431,400401,0.0000,32.947867490000000,-98.210448009999993
400432,CON040,0.0000,32.936676220000003,-98.220464640000003
400451,400401,0.0000,32.947867490000000,-98.210448009999993
400501,CON190,0.0000,32.800063299999998,-98.225820189999993
400502,CON190,0.0010,32.822498930000002,-98.209791539999998
400503,400502,0.0010,32.858597119999999,-98.214302140000001
400504,400532,0.0000,32.799852039999998,-98.229189640000001
400505,400531,0.0000,32.778926960000000,-98.281874470000005
400531,400001,0.0000,32.778926960000000,-98.281874470000005
400532,400501,0.0000,32.799852039999998,-98.229189640000001
400601,400701,0.0000,32.785197369999999,-98.137114479999994
400602,400601,0.0000,32.787221510000002,-98.134627530000003
400701,CON042,0.0000,32.779652849999998,-98.145481219999994
400801,401101,0.0050,32.737449069999997,-98.220897519999994
400901,401001,0.0000,32.737370509999998,-98.215090599999996
401001,400801,0.0000,32.737370509999998,-98.215090599999996
401101,401202,0.0000,32.680129319999999,-98.115688059999997
401201,CON044,0.0040,32.656991920000003,-98.117681649999994
401202,401301,0.0000,32.662051060000003,-98.111471559999998
401301,CON189,0.0000,32.656355290000000,-98.109143450000005
401302,401303,0.0010,32.636818040000001,-98.093051310000007
401303,401304,0.0000,32.655203759999999,-98.082903830000006
401304,CON045,0.0010,32.677574989999997,-98.063811369999996
401305,401331,0.0000,32.663087130000001,-98.094041590000003
401306,401332,0.0000,32.662856040000001,-98.095879470000000
401307,401333,0.0000,32.659723870000001,-98.092888529999996
401308,401334,0.0000,32.659227459999997,-98.094120270000005
401309,401335,0.0000,32.658512600000002,-98.080392770000003
401300,401336,0.0000,32.671428570000003,-98.083487109999993
40130A,401337,0.0000,32.683894279999997,-98.073456010000001
401331,401306,0.0000,32.663087130000001,-98.094041590000003
401332,CON189,0.0000,32.662856040000001,-98.095879470000000
401333,401308,0.0000,32.659723870000001,-98.092888529999996
401334,CON189,0.0000,32.659227459999997,-98.094120270000005
401335,401304,0.0000,32.658512600000002,-98.080392770000003
401336,40130A,0.0000,32.671428570000003,-98.083487109999993
401337,CON045,0.0000,32.683894279999997,-98.073456010000001
401401,401402,0.0000,32.496513030000003,-98.651958820000004
401402,401403,0.0000,32.496513030000003,-98.651958820000004
401403,401404,0.0000,32.496513030000003,-98.651958820000004
401404,401405,0.0000,32.496513030000003,-98.651958820000004
401405,401431,0.0000,32.496513030000003,-98.651958820000004
401431,401501,0.0000,32.496513030000003,-98.651958820000004
401501,402003,0.0000,32.505243180000001,-98.650003220000002
401601,401631,0.0000,32.461142570000000,-98.641192149999995
401631,401901,0.0000,32.461142570000000,-98.641192149999995
401701,401731,0.0000,32.458185530000002,-98.629045970000007
401731,401801,0.0000,32.458185530000002,-98.629045970000007
401801,401831,0.0000,32.458185530000002,-98.629045970000007
401831,401901,0.0000,32.458185530000002,-98.629045970000007
401901,401931,0.0000,32.533135940000001,-98.562077220000006
401931,402003,0.0000,32.533135940000001,-98.562077220000006
402001,402201,0.0000,32.551841240000002,-98.531286440000002
402002,402001,0.0000,32.553162260000001,-98.534316770000004
402003,402002,0.0000,32.550907010000003,-98.539841989999999
402101,402201,0.0000,32.549580820000003,-98.490755460000003
402201,W12301,0.0000,32.553190229999998,-98.469039660000007
402301,402331,0.0000,32.411808559999997,-98.529216880000007
402331,W12301,0.0000,32.411808559999997,-98.529216880000007
402401,402431,0.0000,32.580105969999998,-98.395065110000004
402402,402432,0.0000,32.540581539999998,-98.383237199999996
402431,W12301,0.0000,32.580105969999998,-98.395065110000004
402432,W12301,0.0000,32.540581539999998,-98.383237199999996
402502,402531,0.0000,32.506569859999999,-98.401202260000005
402531,402601,0.0000,32.506569859999999,-98.401202260000005
402601,402631,0.0000,32.506569859999999,-98.401202260000005
402631,402701,0.0000,32.506569859999999,-98.401202260000005
402701,402731,0.0000,32.561002420000001,-98.411560370000004
402731,W12301,0.0000,32.561002420000001,-98.411560370000004
402801,W12301,0.0000,32.515320080000002,-98.338851390000002
402802,402801,0.0000,32.510464630000001,-98.341682019999993
402803,402831,0.0000,32.509385250000001,-98.337737050000001
402831,402801,0.0000,32.509385250000001,-98.337737050000001
402901,402931,0.0000,32.596135230000002,-98.298353849999998
402931,W12301,0.0000,32.596135230000002,-98.298353849999998
403031,403101,0.0000,32.614206209999999,-98.282762070000004
403101,403131,0.0000,32.644177640000002,-98.271830589999993
403102,403132,0.0000,32.653550910000000,-98.129049120000005
403131,W12302,0.0000,32.644177640000002,-98.271830589999993
403132,401201,0.0040,32.653550910000000,-98.129049120000005
403151,403201,0.0000,32.644161599999997,-98.270609500000006
403152,400602,0.0000,32.787993250000000,-98.134612110000006
403201,403301,0.0000,32.623566799999999,-98.231610149999995
403301,403701,0.0000,32.624697619999999,-98.201061569999993
403331,403301,0.0000,32.628025389999998,-98.199776380000003
403333,403301,0.0000,32.630611790000003,-98.200642180000003
403332,403301,0.0000,32.629569940000003,-98.199746649999994
403401,403501,0.0000,32.512713490000003,-98.256877349999996
403501,403701,0.0000,32.525322770000002,-98.256642610000000
403601,403631,0.0000,32.573103889999999,-98.269177560000003
403631,403701,0.0000,32.573103889999999,-98.269177560000003
403701,PPSA28,0.0000,32.617383629999999,-98.193266080000001
403801,403102,0.0180,32.631354410000000,-98.161244080000003
403802,403801,0.0000,32.628321839999998,-98.165272920000007
403803,403802,0.0040,32.628115250000000,-98.168940559999996
403901,403931,0.0000,32.817046759999997,-98.043481810000003
403931,CON045,0.0000,32.817046759999997,-98.043481810000003
404001,404031,0.0000,32.885260969999997,-97.941943420000001
404002,404032,0.0000,32.881348140000000,-97.955193339999994
404031,386201,0.0000,32.885260969999997,-97.941943420000001
404032,386201,0.0000,32.881348140000000,-97.955193339999994
404101,404131,0.0000,32.871174250000003,-97.946538970000006
404131,386201,0.0000,32.871174250000003,-97.946538970000006
404201,404231,0.0000,32.857612179999997,-97.951734410000000
404231,386201,0.0000,32.857612179999997,-97.951734410000000
404301,404331,0.0000,32.583770989999998,-98.056292729999996
404331,CON046,0.0000,32.583770989999998,-98.056292729999996
404401,BRDE29,0.0000,32.623982069999997,-97.958071700000005
404401,576701,0.0000,32.623982069999997,-97.958071700000005
404402,404401,0.0000,32.620550180000002,-97.969136829999997
404501,404601,0.0000,32.618893780000001,-97.896518180000001
404502,404501,0.0000,32.618709289999998,-97.901101209999993
404601,404703,0.0000,32.619068329999998,-97.891324119999993
404701,CON047,0.0010,32.617268580000001,-97.875491609999997
404702,404701,0.0000,32.618648950000001,-97.881260280000006
404703,404702,0.0000,32.619009599999998,-97.887663380000006
404801,404802,0.0000,32.500997640000001,-98.063499289999996
404802,404831,0.0000,32.500997640000001,-98.063499289999996
404831,CON047,0.0000,32.500997640000001,-98.063499289999996
404901,404931,0.0000,32.520156890000003,-97.985341579999996
404902,404932,0.0000,32.521195509999998,-97.985929819999996
404931,404902,0.0000,32.520156890000003,-97.985341579999996
404932,405002,0.0000,32.521195509999998,-97.985929819999996
