CPID,NHDPlusID,lat,lon
CON157,3.00002E+13,29.36801205,-95.57744856
CON158,3.00002E+13,29.14102875,-95.61045978
CON232,3.00002E+13,30.37865687,-96.20729599
CON233,3.00002E+13,29.66562909,-96.04614052
CON234,3.00002E+13,29.6482518,-95.90387502
CON235,3.00002E+13,29.57505548,-95.70789775
CON236,3.00002E+13,29.48286814,-95.81838123
CON237,3.00002E+13,29.50409758,-95.55525995
CON238,3.00002E+13,29.03041372,-95.47808295
CON240,3.00002E+13,29.45590338,-95.53324567
BRHE68,3.00002E+13,30.12899153,-96.18711208
MCBL69,3.00002E+13,29.88094957,-96.20524317
BRRI70,3.00002E+13,29.58238025,-95.75727254
BGNE71,3.00002E+13,29.47623075,-95.81246334
BRRO72,3.00002E+13,29.34936931,-95.58243149
BRGM73,3.00002E+13,28.87831502,-95.37911139
103881,3.00002E+13,30.17187757,-96.37795876
136281,3.00002E+13,29.57851666,-95.69591029
10382,3.00002E+13,29.46998933,-95.63454669
10381,3.00002E+13,29.48843918,-95.62396074
10384,3.00002E+13,29.49742185,-95.63035267
133551,3.00002E+13,29.54682358,-95.68844896
103121,3.00002E+13,29.13309059,-95.61936848
106072,3.00002E+13,29.52395018,-95.80596006
108821,3.00002E+13,28.94514634,-95.38034544
26241,3.00002E+13,29.71929806,-96.01550276
26651,3.00002E+13,29.74084205,-96.03713063
100471,3.00002E+13,29.02152468,-95.46025856
113171,3.00002E+13,29.59302752,-95.63016909
102761,3.00002E+13,29.74855384,-96.14585856
128331,3.00002E+13,29.55686518,-95.59039606
116551,3.00002E+13,29.6160306,-95.74632482
106073,3.00002E+13,29.5683807,-95.80137003
102581,3.00002E+13,29.58501261,-95.7589327
24431,3.00002E+13,29.59830904,-95.86545812
138731,3.00002E+13,29.54697635,-95.57280709
41,3.00002E+13,29.38183637,-95.69895004
42,3.00002E+13,29.38269415,-95.69723601
43,3.00002E+13,29.3826542,-95.69605681
71,3.00002E+13,28.97733197,-95.38616649
73,3.00002E+13,28.98122461,-95.39392101
74,3.00002E+13,28.98023774,-95.39514398
112751,3.00002E+13,30.09971339,-95.99585724
103851,3.00002E+13,29.94232631,-96.26873425
102582,3.00002E+13,29.56809941,-95.75405522
141001,3.00002E+13,29.53612756,-95.54994201
141401,3.00002E+13,29.54763177,-95.71236875
128332,3.00002E+13,29.60414935,-95.65393113
72,3.00002E+13,28.98097762,-95.39422709
18522,3.00002E+13,28.94054505,-95.38144545
579101,3.00002E+13,30.2341256,-96.91262595
579131,3.00002E+13,30.23944967,-96.91339855
579132,3.00002E+13,30.24458434,-96.90670441
566731,3.00002E+13,30.5627866,-97.67691023
566732,3.00002E+13,30.56459873,-97.68065205
566734,3.00002E+13,30.57290424,-97.65197714
299602,3.00002E+13,30.99776013,-97.93555744
299131,3.00002E+13,30.95636628,-97.95448283
576701,3.00007E+13,32.620876,-97.93920457
575203,3.00002E+13,30.44499125,-96.34426705
575201,3.00002E+13,30.46498441,-96.33385581
575202,3.00002E+13,30.45048303,-96.346809
574402,3.00007E+13,32.23801452,-97.74808535
574431,3.00007E+13,32.2574357,-97.76753651
574401,3.00007E+13,32.25747044,-97.76754589
574432,3.00007E+13,32.23801006,-97.74810724
569101,3.00002E+13,30.6809426,-96.49996681
569001,3.00002E+13,30.6301514,-96.56421103
566501,3.00002E+13,29.88147729,-96.09590805
566502,3.00002E+13,29.88923524,-96.10917819
431831,3.00007E+13,31.89305887,-97.63921489
574132,3.00002E+13,30.56087246,-96.11937065
573831,3.00002E+13,30.55517083,-96.12310591
580201,3.00007E+13,32.73146129,-99.30257542
532202,3.00002E+13,30.00458455,-96.08353784
577001,3.00002E+13,31.14242045,-96.59927971
401505,3.00002E+13,30.85376373,-97.22096478
A5759,3.00007E+13,32.80045235,-98.03044767
556741,3.00002E+13,29.55548122,-95.67223487
556722,3.00002E+13,29.56378462,-95.65686225
556712,3.00002E+13,29.54872352,-95.63450066
292503,3.00002E+13,29.65023669,-96.02623506
292504,3.00002E+13,29.67023606,-96.05323586
572941,3.00002E+13,31.38062301,-97.61078836
572901,3.00002E+13,31.35075328,-97.59915162
572962,3.00002E+13,31.38062301,-97.61078836
406202,3.00007E+13,32.53647135,-97.83999231
406203,3.00007E+13,32.52980894,-97.82990591
411402,3.00007E+13,32.53647135,-97.83999231
411403,3.00007E+13,32.52980894,-97.82990591
405202,3.00007E+13,32.59840579,-97.82753842
2925C,3.00002E+13,29.67023606,-96.05323586
400751,3.00002E+13,30.52619941,-97.6182833
417933,3.00007E+13,33.07910641,-99.54336281
417906,3.00007E+13,33.07910641,-99.54336281
416902,3.00005E+13,29.74618782,-99.9328424
377521,3.00002E+13,30.86418989,-96.80025651
377511,3.00002E+13,30.85519013,-96.80425663
569201,3.0001E+13,33.0115907,-100.1795278
569202,3.0001E+13,33.01215132,-100.1789703
569203,3.0001E+13,33.01263201,-100.1784745
569204,3.0001E+13,33.01303278,-100.1780404
516001,3.00002E+13,31.2058959,-96.31774957
227602,3.00007E+13,32.06242085,-97.85636261
227603,3.00007E+13,32.07553552,-97.85270162
227604,3.00007E+13,32.06529699,-97.83060388
227611,3.00007E+13,32.0701708,-97.83726912
227612,3.00007E+13,32.06530999,-97.83058288
227621,3.00007E+13,32.06284884,-97.8557366
227622,3.00007E+13,32.07534654,-97.85059856
227632,3.00007E+13,32.06242085,-97.85636261
227633,3.00007E+13,32.07553552,-97.85270162
227634,3.00007E+13,32.06529699,-97.83054988
227605,3.00007E+13,32.10162685,-97.84719169
227606,3.00007E+13,32.09737995,-97.8489137
227607,3.00007E+13,32.09469309,-97.84065743
227608,3.00007E+13,32.08591436,-97.83780727
227609,3.00007E+13,32.07497885,-97.8149645
22760A,3.00007E+13,32.07302906,-97.79765897
22760B,3.00007E+13,32.06531699,-97.83053388
227613,3.00007E+13,32.06823007,-97.81168234
227614,3.00007E+13,32.07136895,-97.8160335
227615,3.00007E+13,32.05868941,-97.802959
227616,3.00007E+13,32.04090102,-97.78965845
227623,3.00007E+13,32.09703196,-97.84874169
227624,3.00007E+13,32.07494485,-97.81587953
227625,3.00007E+13,32.07242807,-97.79784097
227626,3.00007E+13,32.065247,-97.83002286
227635,3.00007E+13,32.10162685,-97.84719169
227636,3.00007E+13,32.09737995,-97.8489137
227637,3.00007E+13,32.09469309,-97.84065743
227638,3.00007E+13,32.08591436,-97.83780727
227639,3.00007E+13,32.07497885,-97.8149645
22763A,3.00007E+13,32.07302906,-97.79765897
22763B,3.00007E+13,32.06531699,-97.83053388
2925D,3.00002E+13,29.67023606,-96.05323586
585831,3.00002E+13,30.60502678,-96.08318286
585832,3.00002E+13,30.56126273,-96.09414318
585834,3.00002E+13,30.5581633,-96.07582366
585835,3.00002E+13,30.58089764,-96.10268679
585836,3.00002E+13,30.59109683,-96.08447514
585837,3.00002E+13,30.54716338,-96.09157198
585839,3.00002E+13,30.54698647,-96.14427618
585830,3.00002E+13,30.57289021,-96.14248095
58583A,3.00002E+13,30.57352553,-96.12611875
4106C,3.00007E+13,32.23160621,-97.39620264
584001,3.00002E+13,31.41084417,-97.01752138
104263,3.00002E+13,30.6207094,-96.38842964
231131,3.00007E+13,31.65570485,-97.63773809
580332,3.00002E+13,30.58345295,-97.01021326
580331,3.00002E+13,30.56522136,-97.02982577
581601,3.00002E+13,30.48709935,-97.09947907
591201,3.00002E+13,28.94451719,-95.3805097
593103,3.00002E+13,31.31057347,-96.43767796
593105,3.00002E+13,31.26159428,-96.46718917
593101,3.00002E+13,31.30749775,-96.47030382
593102,3.00002E+13,31.3070487,-96.44997853
593104,3.00002E+13,31.26463668,-96.45989233
D34583,3.00007E+13,33.1251071,-98.61008839
419105,3.00007E+13,32.93100194,-98.91533055
365303,3.00002E+13,31.85436544,-98.31567465
565836,3.00002E+13,30.3354314,-96.74690427
565833,3.00002E+13,30.27701236,-96.70826976
565801,3.00002E+13,30.31990112,-96.70131877
565837,3.00002E+13,30.30044164,-96.68965369
578831,3.00002E+13,30.510147,-96.250262
2925A,3.00002E+13,29.67023606,-96.05323586
565834,3.00002E+13,30.31890979,-96.76893525
120231,3.00002E+13,30.62130771,-95.9985999
410602,3.00007E+13,32.23116418,-97.39713004
